Date,Maximum_Temperature,Minimun_Temperature,Average_Temperature,Rainfall,water_Discharge
2012-01-01,22.0,0.7,11.35,0.0,185.5
2012-01-02,20.5,0.8,10.65,0.0,235.1
2012-01-03,20.8,1.0,10.9,0.0,235.0
2012-01-04,15.0,1.7,8.35,0.0,247.4
2012-01-05,15.0,5.4,10.2,0.05,267.9
2012-01-06,9.0,6.0,7.5,0.05,282.4
2012-01-07,12.4,4.8,8.6,30.0,316.8
2012-01-08,14.8,1.9,8.35,0.0,317.0
2012-01-09,16.5,1.0,8.75,0.0,303.7
2012-01-10,17.0,1.0,9.0,0.0,286.8
2012-01-11,17.5,0.5,9.0,0.0,275.0
2012-01-12,18.5,0.5,9.5,0.0,267.2
2012-01-13,19.0,1.2,10.1,0.0,271.4
2012-01-14,13.8,2.5,8.15,0.0,272.0
2012-01-15,11.0,3.5,7.25,5.1,284.0
2012-01-16,13.0,3.5,8.25,4.1,284.4
2012-01-17,15.0,1.0,8.0,0.0,280.5
2012-01-18,18.0,1.0,9.5,0.0,289.7
2012-01-19,15.4,1.0,8.2,0.0,268.8
2012-01-20,16.0,0.7,8.35,0.0,250.7
2012-01-21,17.5,1.2,9.35,0.0,252.1
2012-01-22,11.0,3.2,7.1,0.1,269.3
2012-01-23,14.0,7.0,10.5,2.7,268.9
2012-01-24,18.0,2.0,10.0,0.0,308.5
2012-01-25,19.0,2.7,10.85,0.0,290.4
2012-01-26,20.0,3.5,11.75,0.0,284.9
2012-01-27,20.0,3.6,11.8,0.0,263.7
2012-01-28,21.0,3.5,12.25,0.0,261.8
2012-01-29,20.6,3.4,12.0,0.0,264.8
2012-01-30,20.0,5.0,12.5,0.0,255.7
2012-02-01,18.0,5.0,11.5,0.0,260.5
2012-02-02,20.0,4.5,12.25,0.0,269.6
2012-02-03,13.0,4.4,8.7,1.0,264.1
2012-02-04,11.0,9.0,10.0,3.0,263.3
2012-02-05,14.5,7.0,10.75,3.0,279.5
2012-02-06,16.0,2.7,9.35,0.1,284.7
2012-02-07,17.0,1.0,9.0,0.0,289.1
2012-02-08,19.0,0.6,9.8,0.0,278.9
2012-02-09,19.0,1.6,10.3,0.0,290.4
2012-02-10,21.0,1.4,11.2,0.0,315.9
2012-02-11,18.0,1.6,9.8,0.0,326.4
2012-02-12,12.0,3.0,7.5,0.1,332.3
2012-02-13,9.7,6.8,8.25,12.3,327.5
2012-02-14,16.3,1.5,8.9,0.3,377.0
2012-02-15,17.5,2.0,9.75,0.0,364.0
2012-02-16,19.5,2.7,11.1,0.0,345.0
2012-02-17,17.2,3.5,10.35,0.0,311.3
2012-02-18,15.5,7.4,11.45,0.0,316.8
2012-02-19,19.0,8.5,13.75,0.0,322.6
2012-02-20,16.0,9.0,12.5,0.0,298.2
2012-02-21,19.4,9.4,14.399999999999999,1.0,283.0
2012-02-22,17.2,5.4,11.3,1.0,351.2
2012-02-23,18.2,2.0,10.1,0.0,295.6
2012-02-24,19.0,2.0,10.5,0.0,322.8
2012-02-25,21.0,7.2,14.1,0.0,312.4
2012-02-26,20.0,5.0,12.5,0.0,315.6
2012-02-27,22.0,5.6,13.8,0.0,293.9
2012-02-28,26.0,8.5,17.25,0.0,304.8
2012-02-29,25.0,5.5,15.25,0.0,291.6
2012-03-01,25.5,6.7,16.1,0.0,242.2
2012-03-02,25.0,7.0,16.0,0.0,213.0
2012-03-03,26.0,8.0,17.0,0.0,248.6
2012-03-04,19.5,11.4,15.45,0.5,369.4
2012-03-05,24.5,10.5,17.5,1.0,339.6
2012-03-06,25.0,7.6,16.3,0.0,270.4
2012-03-07,19.3,7.7,13.5,0.0,201.8
2012-03-08,23.5,9.4,16.45,0.0,198.8
2012-03-09,23.0,5.8,14.4,0.0,197.0
2012-03-10,23.8,6.5,15.15,0.0,185.2
2012-03-11,21.7,7.2,14.45,0.0,205.0
2012-03-12,17.3,10.2,13.75,0.0,205.6
2012-03-13,18.5,6.0,12.25,2.0,200.0
2012-03-14,24.0,5.5,14.75,0.0,207.0
2012-03-15,25.5,7.0,16.25,0.0,186.1
2012-03-16,27.7,9.8,18.75,0.0,194.5
2012-03-17,28.7,13.0,20.85,0.0,210.9
2012-03-18,30.0,14.6,22.3,0.0,223.1
2012-03-19,30.0,15.5,22.75,0.0,350.3
2012-03-20,21.0,13.5,17.25,0.1,557.4
2012-03-21,25.5,10.4,17.95,0.0,424.9
2012-03-22,28.3,9.0,18.65,0.0,386.6
2012-03-23,29.0,11.0,20.0,0.0,394.1
2012-03-24,31.0,13.2,22.1,0.0,420.6
2012-03-25,24.0,14.0,19.0,0.0,437.6
2012-03-26,26.4,14.0,20.2,5.0,460.7
2012-03-27,26.5,13.4,19.95,0.0,442.8
2012-03-28,29.0,12.2,20.6,0.0,428.5
2012-03-29,32.0,12.8,22.4,0.0,414.2
2012-03-30,34.5,14.0,24.25,0.0,511.9
2012-03-31,32.0,15.0,23.5,0.0,732.1
2012-04-01,27.5,18.0,22.75,2.0,771.9
2012-04-02,31.0,16.0,23.5,0.5,952.7
2012-04-03,33.3,17.2,25.25,0.1,1006.0
2012-04-04,33.5,16.0,24.75,0.0,957.5
2012-04-05,36.5,16.0,26.25,0.0,988.7
2012-04-06,30.4,16.0,23.2,0.0,969.3
2012-04-07,34.0,16.3,25.15,0.1,929.0
2012-04-08,33.5,18.5,26.0,0.0,907.0
2012-04-09,30.1,18.4,24.25,2.0,978.9
2012-04-10,29.8,18.7,24.25,0.1,1017.0
2012-04-11,28.5,16.0,22.25,0.0,1020.0
2012-04-12,30.0,15.5,22.75,0.0,959.3
2012-04-13,28.0,15.4,21.7,0.0,861.6
2012-04-14,30.0,15.5,22.75,0.0,808.8
2012-04-15,30.4,16.0,23.2,0.0,815.9
2012-04-16,30.5,17.4,23.95,0.0,884.1
2012-04-17,32.0,17.0,24.5,0.0,955.0
2012-04-18,34.5,15.5,25.0,0.0,1060.0
2012-04-19,29.3,19.0,24.15,0.0,1338.0
2012-04-20,28.5,18.0,23.25,7.8,1904.0
2012-04-21,24.2,17.0,20.6,24.0,1598.0
2012-04-22,21.5,16.7,19.1,2.0,1430.0
2012-04-23,29.5,15.0,22.25,0.8,1322.0
2012-04-24,31.6,17.0,24.3,0.0,1221.0
2012-04-25,32.0,19.5,25.75,0.0,1423.0
2012-04-26,25.0,18.0,21.5,3.2,1416.0
2012-04-27,29.5,17.0,23.25,0.1,1206.0
2012-04-28,29.0,17.0,23.0,0.0,1068.0
2012-04-29,29.5,16.2,22.85,0.0,1068.0
2012-04-30,30.0,15.0,22.5,0.0,1068.0
2012-05-01,30.6,15.0,22.8,0.0,1027.0
2012-05-02,31.0,14.3,22.65,0.1,864.6
2012-05-03,35.0,16.0,25.5,0.0,869.0
2012-05-04,37.8,17.3,27.549999999999997,0.0,853.0
2012-05-05,35.0,17.5,26.25,0.0,789.0
2012-05-06,35.0,21.5,28.25,0.1,848.0
2012-05-07,33.5,21.0,27.25,0.0,811.9
2012-05-08,37.0,19.6,28.3,0.0,855.9
2012-05-09,38.4,22.9,30.65,0.0,981.1
2012-05-10,36.0,22.4,29.2,0.0,4038.0
2012-05-11,33.0,20.2,26.6,12.0,1144.0
2012-05-12,32.4,19.5,25.95,0.0,1172.0
2012-05-13,33.6,16.4,25.0,4.0,1162.0
2012-05-14,37.0,19.0,28.0,0.0,970.4
2012-05-15,38.0,20.0,29.0,0.0,850.0
2012-05-16,35.0,20.0,27.5,0.0,845.1
2012-05-17,34.5,21.0,27.75,1.5,861.1
2012-05-18,33.5,21.0,27.25,1.0,1025.0
2012-05-19,37.3,20.0,28.65,0.0,1151.0
2012-05-20,37.0,22.0,29.5,0.0,1063.0
2012-05-21,34.7,18.5,26.6,1.0,1084.0
2012-05-22,37.0,20.0,28.5,0.0,1050.0
2012-05-23,37.5,21.8,29.65,0.1,847.4
2012-05-24,37.3,20.5,28.9,0.0,814.6
2012-05-25,36.0,25.0,30.5,0.0,821.3
2012-05-26,34.3,17.5,25.9,12.0,995.1
2012-05-27,39.0,21.0,30.0,0.0,1229.0
2012-05-28,41.0,21.0,31.0,0.0,1024.0
2012-05-29,41.5,21.0,31.25,0.0,933.0
2012-05-30,42.3,22.5,32.4,0.0,1128.0
2012-05-31,43.0,26.0,34.5,0.1,1372.0
2012-06-01,41.7,26.5,34.1,0.0,1569.0
2012-06-02,43.0,22.7,32.85,0.0,1467.0
2012-06-03,42.8,22.6,32.7,0.0,1547.0
2012-06-04,44.5,27.5,36.0,0.0,1652.0
2012-06-05,41.7,25.0,33.35,0.0,1713.0
2012-06-06,36.5,23.0,29.75,0.1,1759.0
2012-06-07,35.0,24.0,29.5,0.0,1659.0
2012-06-08,37.2,22.9,30.05,0.0,1483.0
2012-06-09,39.5,23.5,31.5,0.0,1381.0
2012-06-10,40.4,22.5,31.45,0.0,1488.0
2012-06-11,38.0,23.0,30.5,0.0,1602.0
2012-06-12,37.5,21.5,29.5,0.0,1657.0
2012-06-13,40.5,20.8,30.65,4.0,1555.0
2012-06-14,42.0,23.0,32.5,0.0,1543.0
2012-06-15,41.5,23.0,32.25,0.0,1621.0
2012-06-16,43.5,22.5,33.0,0.0,1785.0
2012-06-17,42.5,23.4,32.95,1.5,1932.0
2012-06-18,35.2,26.5,30.85,1.0,1820.0
2012-06-19,41.5,23.0,32.25,0.0,1765.0
2012-06-20,42.7,24.0,33.35,0.0,1691.0
2012-06-21,44.6,26.0,35.3,1.0,1698.0
2012-06-22,44.0,28.0,36.0,0.0,1737.0
2012-06-23,42.0,27.8,34.9,0.0,1891.0
2012-06-24,40.5,25.5,33.0,0.0,1966.0
2012-06-25,39.7,25.0,32.35,0.0,2040.0
2012-06-26,40.0,24.6,32.3,0.0,1944.0
2012-06-27,41.0,24.7,32.85,0.0,1813.0
2012-06-28,39.2,25.1,32.150000000000006,0.0,1740.0
2012-06-29,42.2,23.8,33.0,0.0,1740.0
2012-06-30,43.0,24.5,33.75,0.0,1774.0
2012-07-01,43.5,25.0,34.25,0.0,1923.0
2012-07-02,44.2,26.0,35.1,0.0,2022.0
2012-07-03,43.5,26.0,34.75,0.0,2102.0
2012-07-04,43.0,28.0,35.5,0.0,2222.0
2012-07-05,39.3,28.5,33.9,0.0,2387.0
2012-07-06,41.5,29.0,35.25,0.0,2438.0
2012-07-07,38.5,27.5,33.0,0.0,2463.0
2012-07-08,35.9,25.5,30.7,0.1,2386.0
2012-07-09,40.0,26.0,33.0,0.0,2252.0
2012-07-10,41.5,28.0,34.75,0.0,2101.0
2012-07-11,37.3,27.5,32.4,0.0,2123.0
2012-07-12,36.5,25.5,31.0,0.0,2156.0
2012-07-13,36.6,26.0,31.3,0.0,2089.0
2012-07-14,37.8,26.6,32.2,0.0,1982.0
2012-07-15,35.8,23.6,29.7,0.1,1811.0
2012-07-16,37.7,24.0,30.85,0.0,1801.0
2012-07-17,39.5,26.5,33.0,0.0,1726.0
2012-07-18,40.0,27.0,33.5,0.1,1605.0
2012-07-19,39.5,25.0,32.25,0.0,1497.0
2012-07-20,40.7,26.0,33.35,0.0,1351.0
2012-07-21,39.2,26.4,32.8,0.0,1302.0
2012-07-22,40.8,26.5,33.65,0.0,1292.0
2012-07-23,42.0,27.3,34.65,0.0,1364.0
2012-07-24,41.8,27.4,34.599999999999994,0.0,1423.0
2012-07-25,36.0,28.5,32.25,0.0,1454.0
2012-07-26,37.0,27.0,32.0,0.0,1368.0
2012-07-27,41.0,24.5,32.75,0.0,1162.0
2012-07-28,41.6,25.7,33.65,0.0,1185.0
2012-07-29,41.2,26.9,34.05,0.0,1180.0
2012-07-30,41.0,28.7,34.85,0.0,1180.0
2012-07-31,37.0,27.3,32.15,0.0,1330.0
2012-08-01,39.3,28.0,33.65,0.0,1292.0
2012-08-02,38.9,29.0,33.95,0.0,1350.0
2012-08-03,41.0,29.5,35.25,0.0,1449.0
2012-08-04,33.0,24.8,28.9,0.1,1524.0
2012-08-05,34.7,24.7,29.700000000000003,0.0,1484.0
2012-08-06,38.0,24.5,31.25,0.0,1254.0
2012-08-07,40.0,25.6,32.8,0.0,1055.0
2012-08-08,40.0,27.2,33.6,0.0,998.5
2012-08-09,38.5,28.5,33.5,0.0,937.4
2012-08-10,36.2,24.0,30.1,0.0,933.7
2012-08-11,37.2,25.0,31.1,0.1,973.5
2012-08-12,39.0,25.0,32.0,0.0,938.6
2012-08-13,38.0,23.2,30.6,6.0,893.3
2012-08-14,37.5,25.5,31.5,0.0,812.1
2012-08-15,36.3,26.5,31.4,0.0,755.7
2012-08-16,36.0,25.8,30.9,0.1,747.9
2012-08-17,38.6,27.0,32.8,0.1,773.7
2012-08-18,40.0,26.7,33.35,0.0,805.0
2012-08-19,39.5,27.0,33.25,0.0,842.7
2012-08-20,39.0,27.8,33.4,0.0,941.6
2012-08-21,36.8,27.8,32.3,0.0,1153.0
2012-08-22,31.7,27.4,29.549999999999997,0.0,1228.0
2012-08-23,30.0,23.8,26.9,59.0,1402.0
2012-08-24,35.5,24.0,29.75,0.0,1332.0
2012-08-25,34.0,25.2,29.6,0.0,1369.0
2012-08-26,31.5,24.6,28.05,6.0,1243.0
2012-08-27,34.8,25.3,30.049999999999997,0.1,1207.0
2012-08-28,34.2,21.3,27.75,21.0,1176.0
2012-08-29,36.5,23.5,30.0,0.0,1046.0
2012-08-30,37.0,26.2,31.6,0.0,1018.0
2012-08-31,36.4,27.0,31.7,0.0,968.3
2012-09-01,36.0,27.0,31.5,0.0,966.4
2012-09-02,32.0,27.0,29.5,0.0,1091.0
2012-09-03,29.0,25.5,27.25,0.0,1068.0
2012-09-04,33.0,22.5,27.75,26.2,988.0
2012-09-05,32.5,25.0,28.75,0.05,1122.0
2012-09-06,31.0,20.5,25.75,39.0,1404.0
2012-09-07,26.0,22.4,24.2,2.0,1260.0
2012-09-08,30.3,21.5,25.9,32.4,1306.0
2012-09-09,32.0,22.0,27.0,0.4,1130.0
2012-09-10,30.5,24.0,27.25,0.0,1025.0
2012-09-11,32.0,24.5,28.25,0.4,997.9
2012-09-12,35.0,25.0,30.0,0.0,967.5
2012-09-13,35.5,25.6,30.55,0.0,971.8
2012-09-14,33.0,24.8,28.9,0.0,1002.0
2012-09-15,35.0,26.0,30.5,0.0,1080.0
2012-09-16,31.5,20.8,26.15,12.0,1069.0
2012-09-17,25.0,22.0,23.5,0.2,1230.0
2012-09-18,30.5,19.0,24.75,0.05,1169.0
2012-09-19,33.0,20.0,26.5,0.0,1018.0
2012-09-20,33.0,21.0,27.0,0.0,917.9
2012-09-21,33.3,21.5,27.4,0.0,706.5
2012-09-22,32.2,22.0,27.1,0.0,636.8
2012-09-23,33.2,20.5,26.85,0.0,548.0
2012-09-24,33.7,21.1,27.400000000000002,0.0,517.6
2012-09-25,33.5,21.7,27.6,0.0,523.2
2012-09-26,32.3,19.8,26.049999999999997,2.0,497.8
2012-09-27,34.6,18.0,26.3,0.0,430.3
2012-09-28,35.8,18.0,26.9,0.0,395.1
2012-09-29,34.3,18.3,26.299999999999997,0.0,395.1
2012-09-30,35.3,19.5,27.4,0.0,387.3
2012-10-01,35.0,18.0,26.5,0.0,353.9
2012-10-02,34.0,19.0,26.5,0.0,343.9
2012-10-03,33.2,19.7,26.450000000000003,0.0,338.1
2012-10-04,33.5,19.0,26.25,0.0,321.5
2012-10-05,34.0,19.0,26.5,0.0,288.1
2012-10-06,33.0,18.8,25.9,0.0,271.9
2012-10-07,33.2,19.0,26.1,0.0,289.7
2012-10-08,32.5,18.2,25.35,0.0,273.4
2012-10-09,31.4,18.0,24.7,0.0,277.2
2012-10-10,32.0,18.4,25.2,0.0,297.8
2012-10-11,32.5,16.4,24.45,0.0,288.2
2012-10-12,31.8,16.5,24.15,0.0,280.7
2012-10-13,30.9,17.0,23.95,0.0,283.4
2012-10-14,30.5,17.2,23.85,0.0,264.6
2012-10-15,19.7,18.0,18.85,0.05,323.1
2012-10-16,28.5,14.1,21.3,4.1,292.7
2012-10-17,29.5,14.0,21.75,0.0,301.1
2012-10-18,29.9,14.0,21.95,0.0,320.1
2012-10-19,25.0,15.0,20.0,0.0,338.1
2012-10-20,26.0,15.4,20.7,9.0,328.0
2012-10-21,27.7,14.8,21.25,1.0,302.6
2012-10-22,28.0,13.0,20.5,0.0,316.4
2012-10-23,28.0,13.5,20.75,0.0,337.3
2012-10-24,25.5,10.9,18.2,0.0,344.8
2012-10-25,27.5,11.4,19.45,0.0,319.2
2012-10-26,27.0,11.5,19.25,0.0,310.0
2012-10-27,27.2,11.0,19.1,0.0,267.1
2012-10-28,27.8,11.3,19.55,0.0,290.0
2012-10-29,29.2,13.2,21.2,0.0,399.1
2012-10-30,29.2,13.5,21.35,0.0,390.0
2012-10-31,28.2,13.4,20.8,0.0,272.1
2012-11-01,29.0,14.0,21.5,0.0,273.9
2012-11-02,27.0,14.0,20.5,0.0,271.8
2012-11-03,29.0,13.5,21.25,0.05,288.0
2012-11-04,28.5,11.7,20.1,0.0,281.0
2012-11-05,26.6,11.8,19.200000000000003,0.0,275.0
2012-11-06,26.6,11.0,18.8,0.0,249.1
2012-11-07,26.7,10.9,18.8,0.0,254.8
2012-11-08,26.5,11.4,18.95,0.0,252.2
2012-11-09,26.7,11.0,18.85,0.0,270.2
2012-11-10,25.4,11.0,18.2,0.0,283.1
2012-11-11,25.8,10.4,18.1,0.0,244.5
2012-11-12,23.8,10.0,16.9,0.0,225.0
2012-11-13,24.5,10.5,17.5,0.0,223.0
2012-11-14,27.0,10.0,18.5,0.0,210.2
2012-11-15,26.0,9.0,17.5,0.0,214.2
2012-11-16,23.7,8.0,15.85,0.0,212.6
2012-11-17,21.5,9.9,15.7,0.4,210.7
2012-11-18,25.7,9.6,17.65,0.0,219.6
2012-11-19,26.0,8.5,17.25,0.0,215.9
2012-11-20,26.7,6.4,16.55,0.0,210.6
2012-11-21,22.7,7.1,14.899999999999999,0.0,223.9
2012-11-22,26.1,8.5,17.3,0.0,218.3
2012-11-23,21.0,8.8,14.9,0.0,230.0
2012-11-24,15.7,9.5,12.6,0.05,219.3
2012-11-25,22.3,4.6,13.45,1.0,245.2
2012-11-26,24.0,5.0,14.5,0.0,219.1
2012-11-27,23.7,4.5,14.1,0.0,230.1
2012-11-28,16.5,5.5,11.0,0.0,290.0
2012-11-29,21.7,7.0,14.35,1.3,252.1
2012-11-30,22.0,4.0,13.0,0.0,240.5
2012-12-01,24.0,2.8,13.4,0.0,248.6
2012-12-02,25.0,2.7,13.85,0.0,241.4
2012-12-03,26.3,2.8,14.55,0.0,219.7
2012-12-04,27.5,4.3,15.9,0.0,221.7
2012-12-05,26.3,5.5,15.9,0.0,206.7
2012-12-06,24.0,4.5,14.25,0.0,214.4
2012-12-07,26.5,5.0,15.75,0.0,217.8
2012-12-08,26.0,7.3,16.65,0.0,234.6
2012-12-09,26.8,5.6,16.2,0.0,243.6
2012-12-10,22.0,6.0,14.0,0.0,214.3
2012-12-11,22.0,7.5,14.75,0.05,208.0
2012-12-12,16.3,7.0,11.65,0.0,203.3
2012-12-13,11.5,6.7,9.1,8.3,230.3
2012-12-14,14.3,8.0,11.15,35.8,323.4
2012-12-15,16.9,7.4,12.149999999999999,0.05,336.9
2012-12-16,19.0,5.8,12.4,0.0,332.8
2012-12-17,17.5,6.0,11.75,0.0,299.1
2012-12-18,19.4,7.0,13.2,0.0,295.8
2012-12-19,22.2,7.5,14.85,2.0,282.8
2012-12-20,21.8,4.5,13.15,0.0,270.6
2012-12-21,22.3,3.4,12.85,0.0,261.8
2012-12-22,24.0,3.3,13.65,0.0,253.9
2012-12-23,19.5,3.4,11.45,0.0,266.8
2012-12-24,19.5,3.5,11.5,0.0,243.1
2012-12-25,22.3,4.0,13.15,0.0,237.0
2012-12-26,20.0,3.4,11.7,0.0,240.3
2012-12-27,14.2,5.0,9.6,0.0,235.1
2012-12-28,10.5,8.5,9.5,11.0,387.2
2012-12-29,13.6,5.0,9.3,20.4,367.0
2012-12-30,18.9,3.7,11.299999999999999,0.0,345.6
2012-12-31,20.4,2.7,11.549999999999999,0.0,302.7
2013-01-01,17.5,2.0,9.75,0.0,295.3
2013-01-02,20.0,2.0,11.0,0.0,300.2
2013-01-03,16.6,1.0,8.8,0.0,298.2
2013-01-04,19.0,1.0,10.0,0.0,288.7
2013-01-05,20.0,0.5,10.25,0.0,312.0
2013-01-06,20.4,0.5,10.45,0.0,288.4
2013-01-07,8.2,0.5,4.35,0.0,283.2
2013-01-08,10.4,1.0,5.7,0.0,279.6
2013-01-09,18.0,1.0,9.5,0.0,280.4
2013-01-10,21.0,1.6,11.3,0.0,278.3
2013-01-11,22.0,1.7,11.85,3.0,272.9
2013-01-12,15.7,5.4,10.55,0.05,307.2
2013-01-13,18.8,4.6,11.7,0.0,314.4
2013-01-14,19.5,3.0,11.25,0.0,312.1
2013-01-15,21.0,3.0,12.0,0.0,272.1
2013-01-16,21.0,4.0,12.5,0.0,275.4
2013-01-17,16.8,4.0,10.4,0.0,273.2
2013-01-18,18.8,4.0,11.4,0.0,282.7
2013-01-19,16.2,2.0,9.1,0.0,305.0
2013-01-20,20.0,1.7,10.85,0.0,276.1
2013-01-21,20.4,1.3,10.85,0.0,267.3
2013-01-22,18.2,1.0,9.6,0.0,260.4
2013-01-23,20.6,2.1,11.350000000000001,0.0,255.3
2013-01-24,22.0,3.8,12.9,0.0,279.1
2013-01-25,22.8,3.0,12.9,0.0,255.4
2013-01-26,24.3,3.0,13.65,0.0,283.1
2013-01-27,19.5,3.6,11.55,0.0,238.4
2013-01-28,23.0,3.0,13.0,0.0,256.5
2013-01-29,25.0,3.0,14.0,0.0,263.1
2013-01-30,20.0,4.3,12.15,0.05,264.5
2013-01-31,23.0,7.0,15.0,0.0,273.4
2013-02-01,20.0,8.0,14.0,0.05,275.1
2013-02-02,18.0,9.0,13.5,0.05,270.4
2013-02-03,12.0,8.5,10.25,80.0,265.0
2013-02-04,10.0,7.0,8.5,20.0,962.0
2013-02-05,8.7,6.4,7.55,37.0,994.5
2013-02-06,17.5,5.5,11.5,0.0,702.5
2013-02-07,19.4,4.0,11.7,0.0,543.9
2013-02-08,20.2,4.0,12.1,0.0,467.0
2013-02-09,22.0,4.0,13.0,0.0,491.5
2013-02-10,22.0,4.6,13.3,0.0,437.3
2013-02-11,21.5,4.4,12.95,0.0,429.2
2013-02-12,21.3,5.0,13.15,0.0,431.0
2013-02-13,22.5,5.9,14.2,0.0,386.8
2013-02-14,19.5,6.3,12.9,0.0,379.5
2013-02-15,16.0,11.5,13.75,0.05,370.5
2013-02-16,22.3,9.3,15.8,0.0,380.8
2013-02-17,21.0,7.4,14.2,0.0,299.7
2013-02-18,22.0,7.2,14.6,0.05,310.6
2013-02-19,22.0,9.0,15.5,0.05,289.1
2013-02-20,23.1,9.0,16.05,0.0,239.2
2013-02-21,17.0,9.0,13.0,22.0,317.9
2013-02-22,12.7,9.4,11.05,0.5,345.6
2013-02-23,22.0,9.5,15.75,0.0,399.1
2013-02-24,21.8,8.0,14.9,0.0,326.0
2013-02-25,21.0,8.7,14.85,0.05,328.4
2013-02-26,17.0,10.0,13.5,15.1,449.8
2013-02-27,12.0,10.0,11.0,6.4,406.7
2013-02-28,19.0,6.0,12.5,0.0,-1.0
2013-03-01,22.8,6.8,14.8,0.0,626.7
2013-03-02,27.0,7.7,17.35,0.0,486.7
2013-03-03,28.0,8.6,18.3,0.0,496.7
2013-03-04,28.8,10.0,19.4,0.0,425.9
2013-03-05,30.0,10.6,20.3,0.0,448.9
2013-03-06,31.0,11.0,21.0,0.0,558.0
2013-03-07,30.5,11.0,20.75,0.0,528.8
2013-03-08,28.7,12.2,20.45,0.0,535.3
2013-03-09,23.7,14.4,19.05,6.7,706.6
2013-03-10,27.0,11.9,19.45,0.0,637.3
2013-03-11,29.0,11.5,20.25,0.0,534.6
2013-03-12,27.0,13.0,20.0,0.0,547.3
2013-03-13,19.5,15.0,17.25,5.0,889.9
2013-03-14,16.5,12.0,14.25,40.0,1245.0
2013-03-15,24.0,8.0,16.0,12.0,873.6
2013-03-16,25.0,11.0,18.0,0.0,761.7
2013-03-17,23.7,11.5,17.6,3.0,715.3
2013-03-18,26.0,13.1,19.55,0.0,647.5
2013-03-19,29.0,15.0,22.0,0.0,630.0
2013-03-20,26.0,16.0,21.0,0.6,694.7
2013-03-21,29.0,13.6,21.3,0.0,795.6
2013-03-22,27.0,14.0,20.5,0.0,821.1
2013-03-23,20.3,14.3,17.3,5.0,1278.0
2013-03-24,15.7,12.0,13.85,31.0,1785.0
2013-03-25,25.7,8.8,17.25,20.0,1325.0
2013-03-26,28.8,11.0,19.9,0.0,1158.0
2013-03-27,28.0,14.0,21.0,0.0,1087.0
2013-03-28,30.0,14.7,22.35,0.0,1022.0
2013-03-29,29.8,15.0,22.4,0.0,1003.0
2013-03-30,31.0,14.6,22.8,0.0,964.1
2013-03-31,31.3,15.0,23.15,0.0,969.0
2013-04-01,28.0,17.0,22.5,0.0,1038.0
2013-04-02,27.8,14.0,20.9,1.0,1069.0
2013-04-03,27.0,14.0,20.5,0.05,937.8
2013-04-04,29.5,16.0,22.75,0.05,872.8
2013-04-05,31.0,12.8,21.9,0.0,775.3
2013-04-06,31.2,14.0,22.6,0.0,770.3
2013-04-07,31.0,15.0,23.0,0.05,705.1
2013-04-08,31.5,17.0,24.25,0.0,676.5
2013-04-09,28.0,17.0,22.5,1.0,763.0
2013-04-10,28.0,17.4,22.7,2.0,840.9
2013-04-11,32.0,14.8,23.4,0.05,784.5
2013-04-12,33.3,16.4,24.849999999999998,0.0,862.7
2013-04-13,34.3,17.3,25.799999999999997,0.0,1010.0
2013-04-14,33.7,17.3,25.5,0.0,987.5
2013-04-15,33.2,17.1,25.150000000000002,0.0,1116.0
2013-04-16,28.5,16.8,22.65,13.0,1337.0
2013-04-17,32.2,15.5,23.85,0.0,1187.0
2013-04-18,33.0,16.4,24.7,0.0,953.9
2013-04-19,32.4,17.5,24.95,0.0,934.9
2013-04-20,25.5,18.4,21.95,2.0,995.2
2013-04-21,30.6,14.0,22.3,0.3,991.4
2013-04-22,29.5,16.4,22.95,0.0,961.8
2013-04-23,27.5,16.4,21.95,0.0,903.6
2013-04-24,28.0,17.4,22.7,0.05,1089.0
2013-04-25,30.0,16.0,23.0,19.0,1365.0
2013-04-26,32.0,18.6,25.3,0.05,1372.0
2013-04-27,27.0,14.8,20.9,45.8,1188.0
2013-04-28,32.0,17.0,24.5,0.05,1068.0
2013-04-29,32.0,17.0,24.5,0.05,1096.0
2013-04-30,32.0,16.7,24.35,0.0,1034.0
2013-05-01,32.0,19.6,25.8,0.0,1109.0
2013-05-02,35.3,15.6,25.45,0.0,1013.0
2013-05-03,35.6,16.5,26.05,0.0,1045.0
2013-05-04,35.4,20.0,27.7,0.0,1103.0
2013-05-05,35.4,20.1,27.75,0.05,1114.0
2013-05-06,34.5,19.7,27.1,0.0,1128.0
2013-05-07,33.8,21.0,27.4,0.0,1110.0
2013-05-08,35.3,20.0,27.65,0.05,1126.0
2013-05-09,38.0,20.5,29.25,0.0,1175.0
2013-05-10,38.0,20.1,29.05,0.0,1342.0
2013-05-11,35.4,23.1,29.25,0.05,1518.0
2013-05-12,31.0,22.0,26.5,0.0,1557.0
2013-05-13,33.5,20.0,26.75,0.0,1608.0
2013-05-14,36.0,22.0,29.0,0.0,1713.0
2013-05-15,36.4,20.0,28.2,0.0,1759.0
2013-05-16,40.0,20.2,30.1,0.0,1814.0
2013-05-17,42.6,20.4,31.5,0.0,1840.0
2013-05-18,41.0,20.5,30.75,0.0,1913.0
2013-05-19,41.0,24.0,32.5,0.0,1996.0
2013-05-20,40.0,23.0,31.5,0.0,2199.0
2013-05-21,42.0,23.4,32.7,0.0,2140.0
2013-05-22,43.2,24.0,33.6,0.05,2335.0
