,Maximum_Temperature,Minimun_Temperature,Average_Temperature,Rainfall,water_Discharge,Month_sin,Month_cos,Day_sin,Day_cos
3520,38.6,27.4,33.0,0.0,399.2,-1.0,-1.8369701987210297e-16,0.9884683243281114,0.1514277775045767
3521,39.0,27.0,33.0,0.0,1322.3,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264
3522,29.0,23.0,26.0,31.0,2346.0,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204
3523,33.0,25.0,29.0,0.05,1375.2,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344
3524,33.5,23.5,28.5,3.0,661.4,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626
3525,34.0,24.0,29.0,3.0,1207.82,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791
3526,34.6,24.0,29.3,0.0,777.7,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821
3527,36.0,24.5,30.25,0.0,861.4,-1.0,-1.8369701987210297e-16,0.29936312297335804,-0.9541392564000488
3528,38.0,26.0,32.0,0.0,1639.88,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895
3529,37.8,26.0,31.9,0.0,479.2,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952
3530,38.0,25.5,31.75,0.0,1258.98,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488
3531,38.0,27.0,32.5,0.0,1283.0,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822
3532,37.2,27.0,32.1,0.0,1162.46,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911
3533,37.5,27.5,32.5,0.0,469.7,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627
3534,36.5,25.0,30.75,0.05,954.18,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423
3535,36.0,24.0,30.0,0.0,442.36,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213
3536,36.0,22.0,29.0,0.0,509.7,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355
3537,35.0,24.0,29.5,0.0,711.96,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667
3538,36.2,24.0,30.1,0.0,1057.7400000000002,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203
3539,37.4,24.0,30.7,0.0,800.1800000000001,-1.0,-1.8369701987210297e-16,-0.8486442574947509,0.5289640103269624
3540,37.0,25.0,31.0,0.0,728.4000000000001,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865
3541,37.4,25.0,31.2,0.0,935.78,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763
3542,37.7,25.0,31.35,0.0,387.8,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306
3543,37.0,25.0,31.0,0.0,728.4000000000001,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943
3544,35.5,26.0,30.75,0.0,1092.02,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
3545,34.4,23.6,29.0,0.0,1010.1,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
3546,33.0,24.0,28.5,0.0,1236.9199999999998,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
3547,34.0,23.5,28.75,0.0,446.5,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
3548,34.6,18.6,26.6,5.0,570.6,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
3549,33.0,21.0,27.0,0.0,602.0200000000001,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
3550,35.0,21.0,28.0,0.0,655.1,-0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767
3551,35.2,21.0,28.1,0.0,372.46,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264
3552,35.5,20.5,28.0,0.0,918.9400000000002,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
3553,35.0,22.0,28.5,0.0,896.5,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
3554,31.5,19.5,25.5,1.0,257.3,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
3555,32.8,18.0,25.4,0.0,842.6600000000001,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
3556,34.5,15.4,24.95,0.0,613.3399999999999,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
3557,36.0,15.0,25.5,0.0,228.9,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
3558,36.5,13.5,25.0,0.0,255.2,-0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
3559,37.0,14.0,25.5,0.0,350.56000000000006,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
3560,34.2,15.0,24.6,0.0,423.3,-0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
3561,33.0,17.0,25.0,0.0,901.86,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
3562,32.0,15.5,23.75,0.0,563.58,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
3563,34.6,15.5,25.05,0.0,151.3,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
3564,33.7,16.0,24.85,0.0,592.4399999999999,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
3565,33.0,17.0,25.0,0.0,901.86,-0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
3566,29.8,11.6,20.7,0.05,487.46,-0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
3567,30.3,13.3,21.8,0.0,298.28,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667
3568,21.0,10.0,15.5,1.0,185.7,-0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203
3569,27.0,11.5,19.25,0.0,473.52,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624
3570,27.5,12.5,20.0,0.0,311.16,-0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
3571,30.4,10.0,20.2,0.0,253.94,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
3572,29.6,10.6,20.1,0.0,210.44,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306
3573,28.5,11.0,19.75,0.0,484.74000000000007,-0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943
3574,31.5,9.5,20.5,0.0,216.06000000000003,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
3575,31.0,10.0,20.5,0.0,242.0,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
3576,28.0,10.0,19.0,0.0,218.14,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306
3577,29.0,11.0,20.0,0.0,412.122,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763
3578,27.5,11.5,19.5,0.0,425.58,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
3579,25.7,12.0,18.85,0.0,501.7900000000001,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
3580,24.7,10.0,17.35,0.0,279.16,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203
3581,29.0,9.0,19.0,0.0,267.48,-0.5000000000000004,0.8660254037844384,0.9884683243281114,0.1514277775045767
3582,29.0,10.0,19.5,0.0,237.9,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264
3583,30.0,9.4,19.7,0.0,192.64,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204
3584,28.2,9.5,18.85,0.0,365.08,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344
3585,27.7,9.0,18.35,0.0,219.0,-0.5000000000000004,0.8660254037844384,0.7907757369376989,-0.6121059825476626
3586,29.7,8.7,19.2,0.0,253.52,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791
3587,29.2,7.5,18.35,0.0,261.94,-0.5000000000000004,0.8660254037844384,0.48530196253108104,-0.8743466161445821
3588,27.7,7.5,17.6,0.0,234.48,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488
3589,25.3,6.0,15.65,0.0,273.76,-0.5000000000000004,0.8660254037844384,0.10116832198743272,-0.994869323391895
3590,27.0,6.0,16.5,0.0,190.78000000000003,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952
3591,26.7,5.4,16.05,0.0,186.3,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488
3592,23.6,6.7,15.15,0.0,295.56000000000006,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822
3593,24.0,5.0,14.5,0.0,242.76,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911
3594,25.5,5.5,15.5,0.0,287.6,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627
3595,24.0,5.0,14.5,0.0,242.76,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423
3596,26.0,5.3,15.65,0.0,240.68,-0.5000000000000004,0.8660254037844384,-0.9680771188662041,-0.2506525322587213
3597,28.0,6.0,17.0,0.0,183.6,-0.5000000000000004,0.8660254037844384,-0.9987165071710528,-0.05064916883871355
3598,25.5,6.5,16.0,0.0,262.14,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667
3599,23.4,6.5,14.95,0.0,274.8,-0.5000000000000004,0.8660254037844384,-0.9377521321470804,0.3473052528448203
3600,25.0,6.0,15.5,0.0,264.8,-0.5000000000000004,0.8660254037844384,-0.8486442574947509,0.5289640103269624
3601,24.6,6.7,15.65,0.0,275.6,-0.5000000000000004,0.8660254037844384,-0.72479278722912,0.6889669190756865
3602,22.5,7.0,14.75,0.0,254.08,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763
3603,22.4,7.0,14.7,0.0,152.9,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306
3604,23.0,6.0,14.5,0.0,271.9,-0.5000000000000004,0.8660254037844384,-0.20129852008866114,0.9795299412524943
3605,25.5,5.4,15.45,0.0,280.9,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
3606,22.0,5.0,13.5,0.0,314.14,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306
3607,24.0,4.0,14.0,0.0,252.22000000000003,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763
3608,24.4,4.0,14.2,0.0,250.92,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866
3609,25.0,6.0,15.5,0.0,264.8,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624
3610,20.5,7.5,14.0,0.0,189.7,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203
3611,24.0,5.5,14.75,0.0,313.08000000000004,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767
3612,24.5,4.5,14.5,0.0,222.66000000000005,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264
3613,24.8,4.0,14.4,0.0,236.40000000000003,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204
3614,24.5,2.5,13.5,0.0,210.78000000000003,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344
3615,25.2,1.5,13.35,0.0,188.78000000000003,-2.4492935982947064e-16,1.0,0.7907757369376989,-0.6121059825476626
3616,23.8,1.6,12.7,0.0,217.08,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791
3617,19.0,1.0,10.0,0.0,290.56000000000006,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821
3618,18.3,1.0,9.65,0.0,272.22,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488
3619,16.5,1.7,9.1,0.0,161.8,-2.4492935982947064e-16,1.0,0.10116832198743272,-0.994869323391895
3620,18.5,2.5,10.5,0.0,182.5,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952
3621,19.0,1.0,10.0,0.0,290.56000000000006,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488
3622,18.2,0.0,9.1,0.0,278.84000000000003,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822
3623,20.5,-0.7,9.9,0.0,247.0,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911
3624,20.5,-0.2,10.15,0.0,179.3,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627
3625,20.0,1.0,10.5,0.0,225.96,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423
3626,18.6,1.8,10.2,0.0,240.56,-2.4492935982947064e-16,1.0,-0.9680771188662041,-0.2506525322587213
3627,18.7,4.3,11.5,0.0,200.1,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871355
3628,22.5,5.0,13.75,0.0,307.38,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667
3629,23.0,4.0,13.5,0.0,309.56,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203
3630,19.5,5.0,12.25,0.0,243.66000000000005,-2.4492935982947064e-16,1.0,-0.8486442574947509,0.5289640103269624
3631,15.8,8.6,12.2,0.4,324.43999999999994,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865
3632,14.8,3.0,8.9,0.0,236.6,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763
3633,20.0,2.0,11.0,0.0,217.7,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306
3634,20.0,2.5,11.25,0.0,287.18,-2.4492935982947064e-16,1.0,-0.20129852008866114,0.9795299412524943
3635,20.0,2.8,11.4,0.0,258.76,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
3636,4.0,4.0,4.0,0.0,258.66,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
3637,3.0,3.0,3.0,0.0,274.98,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306
3638,3.5,3.5,3.5,0.0,232.5,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763
3639,8.0,8.0,8.0,11.0,286.62,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
3640,7.8,7.8,7.8,10.0,300.0,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624
3641,3.0,3.0,3.0,7.0,284.1,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
3642,3.5,3.5,3.5,10.0,300.0,0.49999999999999994,0.8660254037844387,0.9884683243281114,0.1514277775045767
3643,8.5,8.5,8.5,26.3,429.46,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264
3644,4.5,4.5,4.5,15.2,467.94,0.49999999999999994,0.8660254037844387,0.9680771188662043,-0.2506525322587204
3645,3.0,3.0,3.0,0.0,274.98,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344
3646,3.5,3.5,3.5,0.0,364.7,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626
3647,2.6,2.6,2.6,0.0,274.98,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791
3648,1.8,1.8,1.8,0.0,242.88,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821
3649,2.8,2.8,2.8,0.0,274.98,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488
3650,3.0,3.0,3.0,0.0,274.98,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895
3651,4.3,4.3,4.3,0.0,244.6,0.49999999999999994,0.8660254037844387,-0.10116832198743204,-0.9948693233918952
3652,6.0,6.0,6.0,0.05,271.9,0.49999999999999994,0.8660254037844387,-0.2993631229733582,-0.9541392564000488
3653,6.0,6.0,6.0,1.0,251.1,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822
3654,6.5,6.5,6.5,0.7,250.94,0.49999999999999994,0.8660254037844387,-0.651372482722222,-0.7587581226927911
3655,5.5,5.5,5.5,0.3,251.1,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627
3656,5.0,5.0,5.0,0.0,268.3,0.49999999999999994,0.8660254037844387,-0.8978045395707417,-0.44039415155763423
3657,5.5,5.5,5.5,22.0,483.28,0.49999999999999994,0.8660254037844387,-0.9680771188662041,-0.2506525322587213
3658,6.0,6.0,6.0,7.0,280.26,0.49999999999999994,0.8660254037844387,-0.9987165071710528,-0.05064916883871355
3659,5.0,5.0,5.0,0.0,241.14,0.49999999999999994,0.8660254037844387,-0.9884683243281114,0.15142777750457667
3660,2.5,2.5,2.5,0.0,330.5,0.49999999999999994,0.8660254037844387,-0.9377521321470804,0.3473052528448203
3661,2.0,2.0,2.0,0.0,274.98,0.49999999999999994,0.8660254037844387,-0.8486442574947509,0.5289640103269624
3662,2.5,2.5,2.5,0.0,274.98,0.49999999999999994,0.8660254037844387,-0.72479278722912,0.6889669190756865
3663,2.0,2.0,2.0,0.0,274.98,0.49999999999999994,0.8660254037844387,-0.5712682150947924,0.8207634412072763
3664,2.0,2.0,2.0,0.0,274.98,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306
3665,3.3,3.3,3.3,0.0,258.66,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943
3666,5.0,5.0,5.0,0.0,276.2,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0
3667,4.5,4.5,4.5,0.0,241.14,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
3668,5.5,5.5,5.5,0.0,250.38,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
3669,4.0,4.0,4.0,0.0,249.3,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
3670,4.6,4.6,4.6,0.0,241.14,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
3671,3.0,3.0,3.0,0.0,274.98,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
3672,4.7,4.7,4.7,0.0,241.14,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
3673,9.0,9.0,9.0,1.0,235.0,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767
3674,7.0,7.0,7.0,0.0,246.3,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264
3675,6.5,6.5,6.5,2.0,250.94,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
3676,4.5,4.5,4.5,0.0,241.14,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
3677,4.0,4.0,4.0,0.0,212.4,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
3678,3.6,3.6,3.6,0.0,258.66,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
3679,4.7,4.7,4.7,0.0,241.14,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
3680,5.7,5.7,5.7,0.0,260.4,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
3681,7.0,7.0,7.0,0.0,246.3,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
3682,7.0,7.0,7.0,0.0,199.3,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
3683,7.0,7.0,7.0,0.0,246.3,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
3684,7.0,7.0,7.0,5.0,274.6,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
3685,6.0,6.0,6.0,0.0,260.4,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
3686,7.0,7.0,7.0,0.0,246.3,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
3687,8.7,8.7,8.7,0.0,233.7,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
3688,8.8,8.8,8.8,1.0,173.2,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
3689,11.0,11.0,11.0,2.0,262.36,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
3690,10.2,10.2,10.2,1.6,243.38,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667
3691,8.3,8.3,8.3,0.0,180.0,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203
3692,7.5,7.5,7.5,23.0,479.22,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624
3693,6.0,6.0,6.0,0.0,260.4,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
3694,7.0,7.0,7.0,0.0,246.3,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
3695,9.0,9.0,9.0,0.0,233.7,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
3696,9.6,9.6,9.6,0.0,217.18,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
3697,11.8,11.8,11.8,0.0,290.48,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
3698,11.0,11.0,11.0,0.0,242.56000000000003,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
3699,10.0,10.0,10.0,0.0,226.72,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
3700,11.5,11.5,11.5,0.05,199.8,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
3701,13.2,13.2,13.2,2.0,357.58000000000004,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767
3702,12.0,12.0,12.0,0.0,197.3,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264
3703,13.7,13.7,13.7,0.05,326.92,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204
3704,12.0,12.0,12.0,0.05,290.48,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344
3705,12.0,12.0,12.0,0.0,244.1,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626
3706,11.5,11.5,11.5,0.0,290.48,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791
3707,14.0,14.0,14.0,0.0,352.2,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821
3708,15.5,15.5,15.5,0.0,371.46,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488
3709,16.4,16.4,16.4,1.0,291.2,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895
3710,17.0,17.0,17.0,0.0,378.0,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952
3711,17.5,17.5,17.5,0.0,397.64,1.0,6.123233995736766e-17,-0.2993631229733582,-0.9541392564000488
3712,17.4,17.4,17.4,0.0,397.64,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822
3713,17.5,17.5,17.5,2.2,362.74,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911
3714,16.0,16.0,16.0,0.0,378.34,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476627
3715,16.8,16.8,16.8,0.0,608.8,1.0,6.123233995736766e-17,-0.8978045395707417,-0.44039415155763423
3716,16.4,16.4,16.4,0.0,378.34,1.0,6.123233995736766e-17,-0.9680771188662041,-0.2506525322587213
3717,16.5,16.5,16.5,0.0,397.64,1.0,6.123233995736766e-17,-0.9987165071710528,-0.05064916883871355
3718,18.0,18.0,18.0,0.0,356.48,1.0,6.123233995736766e-17,-0.9884683243281114,0.15142777750457667
3719,15.0,15.0,15.0,0.0,413.98,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203
3720,14.6,14.6,14.6,0.0,328.3,1.0,6.123233995736766e-17,-0.8486442574947509,0.5289640103269624
3721,15.5,15.5,15.5,0.0,371.46,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865
3722,17.0,17.0,17.0,0.0,397.64,1.0,6.123233995736766e-17,-0.5712682150947924,0.8207634412072763
3723,17.4,17.4,17.4,0.0,397.64,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306
3724,16.0,16.0,16.0,0.0,378.34,1.0,6.123233995736766e-17,-0.20129852008866114,0.9795299412524943
3725,13.0,13.0,13.0,0.0,300.72,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0
3726,14.0,14.0,14.0,0.0,352.2,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945
3727,15.3,15.3,15.3,0.0,371.46,0.8660254037844387,-0.4999999999999998,0.39435585511331855,0.9189578116202306
3728,17.0,17.0,17.0,0.0,397.64,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763
3729,15.0,15.0,15.0,0.0,413.98,0.8660254037844387,-0.4999999999999998,0.72479278722912,0.6889669190756866
3730,16.0,16.0,16.0,0.0,378.34,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624
3731,16.4,16.4,16.4,0.0,378.34,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203
3732,17.2,17.2,17.2,0.0,397.64,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767
3733,19.0,19.0,19.0,0.0,435.66,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264
3734,22.0,22.0,22.0,0.0,829.5,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204
3735,19.4,19.4,19.4,0.0,485.18,0.8660254037844387,-0.4999999999999998,0.8978045395707416,-0.4403941515576344
3736,19.0,19.0,19.0,0.0,435.66,0.8660254037844387,-0.4999999999999998,0.7907757369376989,-0.6121059825476626
3737,22.0,22.0,22.0,0.0,948.4,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791
3738,20.0,20.0,20.0,2.0,743.2,0.8660254037844387,-0.4999999999999998,0.48530196253108104,-0.8743466161445821
3739,19.5,19.5,19.5,0.0,485.18,0.8660254037844387,-0.4999999999999998,0.29936312297335804,-0.9541392564000488
3740,18.5,18.5,18.5,0.0,356.48,0.8660254037844387,-0.4999999999999998,0.10116832198743272,-0.994869323391895
3741,18.0,18.0,18.0,0.0,356.48,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952
3742,19.0,19.0,19.0,0.0,435.66,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488
3743,19.0,19.0,19.0,0.05,417.14,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822
3744,21.5,21.5,21.5,3.0,1049.4599999999998,0.8660254037844387,-0.4999999999999998,-0.651372482722222,-0.7587581226927911
3745,20.5,20.5,20.5,0.05,681.3,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627
3746,20.0,20.0,20.0,0.0,549.74,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.44039415155763423
3747,19.5,19.5,19.5,0.05,485.18,0.8660254037844387,-0.4999999999999998,-0.9680771188662041,-0.2506525322587213
3748,16.0,16.0,16.0,0.0,378.34,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.05064916883871355
3749,19.0,19.0,19.0,0.0,435.66,0.8660254037844387,-0.4999999999999998,-0.9884683243281114,0.15142777750457667
3750,18.5,18.5,18.5,0.05,356.48,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203
